,ID,Crop_Damage
28482,F00106965,0
28483,F00106966,0
28484,F00106967,0
28485,F00106969,0
28486,F00106985,1
28487,F00106989,1
28488,F00106992,1
28489,F00106993,1
28490,F00106997,0
28491,F00107001,0
28492,F00107005,0
28493,F00107011,0
28494,F00107019,0
28495,F00107029,0
28496,F00107036,0
28497,F00107052,0
28498,F00107054,0
28499,F00107055,0
28500,F00107062,0
28501,F00107070,1
28502,F00107071,0
28503,F00107077,0
28504,F00107080,0
28505,F00107082,0
28506,F00107090,0
28507,F00107091,0
28508,F00107092,0
28509,F00107097,0
28510,F00107101,0
28511,F00107107,0
28512,F00107113,1
28513,F00107116,0
28514,F00107120,0
28515,F00107123,0
28516,F00107127,0
28517,F00107129,0
28518,F00107133,0
28519,F00107134,0
28520,F00107136,0
28521,F00107139,0
28522,F00107154,0
28523,F00107158,0
28524,F00107160,0
28525,F00107164,0
28526,F00107174,0
28527,F00107178,0
28528,F00107182,0
28529,F00107190,0
28530,F00107195,1
28531,F00107196,0
28532,F00107202,0
28533,F00107203,0
28534,F00107204,0
28535,F00107215,0
28536,F00107230,0
28537,F00107233,0
28538,F00107245,0
28539,F00107248,0
28540,F00107249,0
28541,F00107255,0
28542,F00107264,0
28543,F00107265,0
28544,F00107266,0
28545,F00107268,1
28546,F00107274,1
28547,F00107277,0
28548,F00107280,0
28549,F00107287,0
28550,F00107293,0
28551,F00107296,0
28552,F00107301,0
28553,F00107302,0
28554,F00107304,0
28555,F00107307,0
28556,F00107310,0
28557,F00107318,0
28558,F00107325,0
28559,F00107326,0
28560,F00107327,0
28561,F00107334,0
28562,F00107337,0
28563,F00107339,0
28564,F00107341,1
28565,F00107342,1
28566,F00107346,0
28567,F00107350,0
28568,F00107351,0
28569,F00107354,1
28570,F00107355,0
28571,F00107356,0
28572,F00107357,0
28573,F00107358,1
28574,F00107367,0
28575,F00107368,0
28576,F00107369,0
28577,F00107372,0
28578,F00107379,0
28579,F00107384,0
28580,F00107386,0
28581,F00107390,0
28582,F00107402,0
28583,F00107404,0
28584,F00107406,0
28585,F00107410,0
28586,F00107415,0
28587,F00107416,0
28588,F00107421,0
28589,F00107422,0
28590,F00107424,0
28591,F00107425,0
28592,F00107426,0
28593,F00107428,0
28594,F00107433,0
28595,F00107435,0
28596,F00107436,0
28597,F00107450,0
28598,F00107452,0
28599,F00107453,0
28600,F00107454,0
28601,F00107457,0
28602,F00107459,0
28603,F00107460,0
28604,F00107461,0
28605,F00107469,0
28606,F00107475,0
28607,F00107482,0
28608,F00107484,0
28609,F00107486,0
28610,F00107510,0
28611,F00107511,0
28612,F00107520,0
28613,F00107523,0
28614,F00107527,0
28615,F00107530,0
28616,F00107532,0
28617,F00107536,0
28618,F00107537,0
28619,F00107538,0
28620,F00107540,0
28621,F00107542,0
28622,F00107545,0
28623,F00107546,0
28624,F00107547,0
28625,F00107551,0
28626,F00107553,0
28627,F00107569,0
28628,F00107570,0
28629,F00107575,0
28630,F00107576,0
28631,F00107577,0
28632,F00107578,0
28633,F00107580,0
28634,F00107583,0
28635,F00107584,0
28636,F00107588,0
28637,F00107591,1
28638,F00107596,0
28639,F00107601,0
28640,F00107602,0
28641,F00107605,0
28642,F00107621,0
28643,F00107622,0
28644,F00107623,0
28645,F00107634,0
28646,F00107638,0
28647,F00107650,0
28648,F00107654,0
28649,F00107658,0
28650,F00107662,0
28651,F00107665,0
28652,F00107667,0
28653,F00107671,0
28654,F00107672,0
28655,F00107681,0
28656,F00107682,0
28657,F00107684,0
28658,F00107685,0
28659,F00107691,0
28660,F00107693,0
28661,F00107697,0
28662,F00107699,0
28663,F00107700,0
28664,F00107702,0
28665,F00107708,0
28666,F00107710,0
28667,F00107718,0
28668,F00107720,0
28669,F00107722,0
28670,F00107726,1
28671,F00107729,0
28672,F00107730,0
28673,F00107731,0
28674,F00107735,0
28675,F00107742,0
28676,F00107746,0
28677,F00107750,0
28678,F00107758,0
28679,F00107761,0
28680,F00107762,0
28681,F00107768,0
28682,F00107771,0
28683,F00107774,0
28684,F00107779,0
28685,F00107782,0
28686,F00107783,0
28687,F00107790,0
28688,F00107792,0
28689,F00107795,0
28690,F00107797,0
28691,F00107798,0
28692,F00107803,0
28693,F00107806,0
28694,F00107812,0
28695,F00107816,0
28696,F00107819,0
28697,F00107823,0
28698,F00107829,0
28699,F00107830,0
28700,F00107831,0
28701,F00107837,0
28702,F00107839,0
28703,F00107847,0
28704,F00107849,0
28705,F00107854,0
28706,F00107857,0
28707,F00107864,0
28708,F00107868,0
28709,F00107869,0
28710,F00107873,0
28711,F00107876,0
28712,F00107881,0
28713,F00107888,0
28714,F00107889,0
28715,F00107893,0
28716,F00107896,0
28717,F00107897,0
28718,F00107904,0
28719,F00107905,0
28720,F00107906,0
28721,F00107920,0
28722,F00107937,0
28723,F00107938,0
28724,F00107941,0
28725,F00107945,0
28726,F00107950,1
28727,F00107957,0
28728,F00107962,0
28729,F00107967,0
28730,F00107972,0
28731,F00107978,0
28732,F00107982,0
28733,F00107983,0
28734,F00107985,0
28735,F00107993,0
28736,F00108000,0
28737,F00108001,0
28738,F00108003,0
28739,F00108005,0
28740,F00108006,0
28741,F00108007,0
28742,F00108011,0
28743,F00108014,0
28744,F00108017,0
28745,F00108019,0
28746,F00108021,0
28747,F00108025,0
28748,F00108026,0
28749,F00108027,0
28750,F00108032,0
28751,F00108038,0
28752,F00108045,0
28753,F00108047,0
28754,F00108049,0
28755,F00108058,0
28756,F00108069,0
28757,F00108071,0
28758,F00108076,0
28759,F00108082,0
28760,F00108083,0
28761,F00108085,0
28762,F00108090,0
28763,F00108094,0
28764,F00108096,0
28765,F00108097,0
28766,F00108106,0
28767,F00108109,0
28768,F00108118,0
28769,F00108120,0
28770,F00108127,0
28771,F00108128,0
28772,F00108129,0
28773,F00108141,0
28774,F00108147,0
28775,F00108152,0
28776,F00108161,0
28777,F00108162,0
28778,F00108163,0
28779,F00108181,0
28780,F00108182,0
28781,F00108185,0
28782,F00108186,0
28783,F00108196,0
28784,F00108199,0
28785,F00108208,0
28786,F00108209,0
28787,F00108210,0
28788,F00108213,0
28789,F00108218,0
28790,F00108219,0
28791,F00108220,0
28792,F00108222,0
28793,F00108224,0
28794,F00108225,0
28795,F00108227,0
28796,F00108235,0
28797,F00108240,0
28798,F00108244,0
28799,F00108245,0
28800,F00108246,0
28801,F00108254,0
28802,F00108262,0
28803,F00108263,0
28804,F00108264,0
28805,F00108267,0
28806,F00108269,0
28807,F00108271,0
28808,F00108278,0
28809,F00108283,0
28810,F00108294,0
28811,F00108298,0
28812,F00108309,0
28813,F00108313,0
28814,F00108320,0
28815,F00108323,0
28816,F00108325,0
28817,F00108326,0
28818,F00108328,0
28819,F00108332,0
28820,F00108334,0
28821,F00108336,0
28822,F00108359,0
28823,F00108362,0
28824,F00108366,0
28825,F00108367,0
28826,F00108369,1
28827,F00108376,0
28828,F00108377,0
28829,F00108384,0
28830,F00108393,0
28831,F00108396,0
28832,F00108397,0
28833,F00108403,0
28834,F00108407,0
28835,F00108409,0
28836,F00108412,0
28837,F00108427,0
28838,F00108433,0
28839,F00108437,0
28840,F00108440,0
28841,F00108448,0
28842,F00108456,0
28843,F00108459,1
28844,F00108463,0
28845,F00108465,0
28846,F00108474,0
28847,F00108481,0
28848,F00108482,0
28849,F00108488,0
28850,F00108489,0
28851,F00108490,0
28852,F00108493,0
28853,F00108499,0
28854,F00108500,1
28855,F00108501,1
28856,F00108502,2
28857,F00108503,1
28858,F00108504,1
28859,F00108505,1
28860,F00108507,1
28861,F00108509,1
28862,F00108514,1
28863,F00108515,1
28864,F00108524,1
28865,F00108526,1
28866,F00108532,1
28867,F00108534,1
28868,F00108535,1
28869,F00108536,1
28870,F00108541,1
28871,F00108550,1
28872,F00108557,1
28873,F00108558,1
28874,F00108559,1
28875,F00108561,0
28876,F00108563,0
28877,F00108568,0
28878,F00108569,0
28879,F00108576,0
28880,F00108577,0
28881,F00108579,0
28882,F00108581,0
28883,F00108586,0
28884,F00108597,0
28885,F00108606,0
28886,F00108611,0
28887,F00108612,0
28888,F00108615,0
28889,F00108616,0
28890,F00108617,0
28891,F00108624,0
28892,F00108630,0
28893,F00108632,0
28894,F00108637,0
28895,F00108638,0
28896,F00108642,1
28897,F00108649,0
28898,F00108664,0
28899,F00108667,0
28900,F00108671,0
28901,F00108673,0
28902,F00108679,0
28903,F00108680,0
28904,F00108681,0
28905,F00108684,0
28906,F00108689,1
28907,F00108692,1
28908,F00108693,0
28909,F00108703,0
28910,F00108720,0
28911,F00108723,0
28912,F00108726,1
28913,F00108732,0
28914,F00108738,0
28915,F00108739,0
28916,F00108749,0
28917,F00108750,0
28918,F00108751,0
28919,F00108757,0
28920,F00108766,0
28921,F00108778,0
28922,F00108779,1
28923,F00108781,0
28924,F00108782,0
28925,F00108797,0
28926,F00108800,0
28927,F00108803,0
28928,F00108805,0
28929,F00108812,0
28930,F00108817,0
28931,F00108820,0
28932,F00108821,0
28933,F00108823,0
28934,F00108830,0
28935,F00108831,0
28936,F00108835,0
28937,F00108848,0
28938,F00108849,0
28939,F00108852,0
28940,F00108854,0
28941,F00108859,1
28942,F00108866,0
28943,F00108870,0
28944,F00108877,0
28945,F00108885,0
28946,F00108894,0
28947,F00108896,0
28948,F00108897,0
28949,F00108899,0
28950,F00108903,0
28951,F00108921,0
28952,F00108926,0
28953,F00108936,1
28954,F00108938,1
28955,F00108941,0
28956,F00108945,0
28957,F00108954,0
28958,F00108955,0
28959,F00108957,0
28960,F00108962,0
28961,F00108964,0
28962,F00108966,0
28963,F00108967,0
28964,F00108968,0
28965,F00108970,0
28966,F00108972,1
28967,F00108977,0
28968,F00108984,0
28969,F00108989,0
28970,F00108990,0
28971,F00108992,0
28972,F00108994,1
28973,F00108995,0
28974,F00108996,0
28975,F00109000,0
28976,F00109006,0
28977,F00109011,0
28978,F00109016,0
28979,F00109017,0
28980,F00109022,1
28981,F00109023,0
28982,F00109024,0
28983,F00109029,0
28984,F00109030,1
28985,F00109035,0
28986,F00109042,0
28987,F00109046,0
28988,F00109048,1
28989,F00109049,0
28990,F00109051,0
28991,F00109058,0
28992,F00109059,0
28993,F00109060,0
28994,F00109068,1
28995,F00109072,1
28996,F00109073,0
28997,F00109074,0
28998,F00109078,0
28999,F00109081,1
29000,F00109089,0
29001,F00109093,1
29002,F00109097,1
29003,F00109098,0
29004,F00109104,0
29005,F00109116,0
29006,F00109121,0
29007,F00109123,0
29008,F00109134,0
29009,F00109135,1
29010,F00109137,1
29011,F00109140,1
29012,F00109147,1
29013,F00109148,0
29014,F00109151,1
29015,F00109159,0
29016,F00109167,0
29017,F00109173,0
29018,F00109180,0
29019,F00109188,0
29020,F00109190,1
29021,F00109194,1
29022,F00109195,0
29023,F00109202,0
29024,F00109203,0
29025,F00109205,1
29026,F00109209,1
29027,F00109215,0
29028,F00109223,0
29029,F00109226,0
29030,F00109227,0
29031,F00109229,1
29032,F00109230,0
29033,F00109231,0
29034,F00109233,0
29035,F00109238,0
29036,F00109239,0
29037,F00109240,0
29038,F00109244,0
29039,F00109248,0
29040,F00109260,1
29041,F00109262,0
29042,F00109265,0
29043,F00109267,1
29044,F00109268,0
29045,F00109272,0
29046,F00109275,0
29047,F00109276,1
29048,F00109284,1
29049,F00109285,1
29050,F00109286,0
29051,F00109287,1
29052,F00109293,0
29053,F00109295,0
29054,F00109308,1
29055,F00109316,0
29056,F00109319,0
29057,F00109322,0
29058,F00109323,0
29059,F00109325,0
29060,F00109327,0
29061,F00109334,1
29062,F00109340,0
29063,F00109347,0
29064,F00109355,0
29065,F00109360,0
29066,F00109366,0
29067,F00109369,0
29068,F00109370,0
29069,F00109372,1
29070,F00109375,0
29071,F00109376,0
29072,F00109381,0
29073,F00109384,0
29074,F00109388,0
29075,F00109389,0
29076,F00109390,0
29077,F00109393,0
29078,F00109397,0
29079,F00109399,0
29080,F00109404,0
29081,F00109405,0
29082,F00109406,1
29083,F00109408,0
29084,F00109409,0
29085,F00109414,0
29086,F00109415,0
29087,F00109418,1
29088,F00109423,0
29089,F00109431,0
29090,F00109434,0
29091,F00109439,0
29092,F00109442,0
29093,F00109448,1
29094,F00109449,0
29095,F00109452,0
29096,F00109456,1
29097,F00109457,1
29098,F00109458,0
29099,F00109459,0
29100,F00109460,1
29101,F00109469,1
29102,F00109470,0
29103,F00109477,1
29104,F00109480,0
29105,F00109490,0
29106,F00109492,0
29107,F00109494,0
29108,F00109496,1
29109,F00109499,0
29110,F00109501,0
29111,F00109503,0
29112,F00109508,0
29113,F00109524,0
29114,F00109526,0
29115,F00109531,0
29116,F00109538,0
29117,F00109541,0
29118,F00109543,1
29119,F00109546,0
29120,F00109549,1
29121,F00109551,0
29122,F00109561,1
29123,F00109564,0
29124,F00109565,0
29125,F00109566,0
29126,F00109575,0
29127,F00109577,0
29128,F00109581,0
29129,F00109582,0
29130,F00109588,0
29131,F00109595,0
29132,F00109598,0
29133,F00109602,0
29134,F00109607,0
29135,F00109608,0
29136,F00109609,0
29137,F00109613,0
29138,F00109617,0
29139,F00109620,0
29140,F00109621,0
29141,F00109623,0
29142,F00109625,0
29143,F00109631,0
29144,F00109636,0
29145,F00109646,0
29146,F00109650,0
29147,F00109651,0
29148,F00109654,0
29149,F00109655,0
29150,F00109657,0
29151,F00109660,0
29152,F00109661,0
29153,F00109664,0
29154,F00109665,0
29155,F00109666,0
29156,F00109673,0
29157,F00109688,0
29158,F00109696,0
29159,F00109704,1
29160,F00109709,0
29161,F00109710,0
29162,F00109711,0
29163,F00109717,0
29164,F00109722,0
29165,F00109725,0
29166,F00109728,0
29167,F00109730,0
29168,F00109731,0
29169,F00109732,0
29170,F00109741,0
29171,F00109742,0
29172,F00109743,0
29173,F00109744,0
29174,F00109747,0
29175,F00109748,0
29176,F00109753,0
29177,F00109759,0
29178,F00109763,0
29179,F00109774,0
29180,F00109776,0
29181,F00109778,0
29182,F00109779,0
29183,F00109788,0
29184,F00109789,0
29185,F00109791,0
29186,F00109799,0
29187,F00109800,0
29188,F00109807,0
29189,F00109808,0
29190,F00109811,0
29191,F00109814,0
29192,F00109823,1
29193,F00109824,0
29194,F00109832,0
29195,F00109834,0
29196,F00109840,0
29197,F00109841,0
29198,F00109842,0
29199,F00109846,0
29200,F00109849,0
29201,F00109861,0
29202,F00109864,0
29203,F00109877,1
29204,F00109883,0
29205,F00109887,1
29206,F00109888,0
29207,F00109890,0
29208,F00109893,0
29209,F00109894,0
29210,F00109895,0
29211,F00109898,0
29212,F00109908,0
29213,F00109916,1
29214,F00109917,0
29215,F00109919,0
29216,F00109923,0
29217,F00109924,0
29218,F00109927,0
29219,F00109933,1
29220,F00109934,0
29221,F00109935,0
29222,F00109939,0
29223,F00109941,1
29224,F00109942,0
29225,F00109946,0
29226,F00109951,0
29227,F00109964,0
29228,F00109965,0
29229,F00109966,0
29230,F00109967,0
29231,F00109971,0
29232,F00109972,0
29233,F00109976,0
29234,F00109981,1
29235,F00109989,0
29236,F00109999,0
29237,F00110005,0
29238,F00110006,1
29239,F00110008,0
29240,F00110009,0
29241,F00110012,0
29242,F00110013,0
29243,F00110023,0
29244,F00110027,0
29245,F00110030,0
29246,F00110038,0
29247,F00110039,0
29248,F00110042,0
29249,F00110053,0
29250,F00110056,1
29251,F00110059,0
29252,F00110075,0
29253,F00110076,0
29254,F00110078,0
29255,F00110081,0
29256,F00110083,1
29257,F00110084,0
29258,F00110091,0
29259,F00110093,1
29260,F00110094,0
29261,F00110095,0
29262,F00110112,1
29263,F00110113,1
29264,F00110118,0
29265,F00110119,0
29266,F00110123,1
29267,F00110125,0
29268,F00110126,0
29269,F00110128,0
29270,F00110129,0
29271,F00110130,0
29272,F00110132,0
29273,F00110140,0
29274,F00110141,0
29275,F00110142,0
29276,F00110144,0
29277,F00110146,0
29278,F00110148,0
29279,F00110150,1
29280,F00110152,0
29281,F00110157,0
29282,F00110162,0
29283,F00110166,1
29284,F00110167,0
29285,F00110174,0
29286,F00110177,0
29287,F00110178,0
29288,F00110180,0
29289,F00110181,1
29290,F00110183,0
29291,F00110188,1
29292,F00110192,0
29293,F00110203,0
29294,F00110207,0
29295,F00110220,0
29296,F00110224,0
29297,F00110227,0
29298,F00110231,0
29299,F00110238,0
29300,F00110250,0
29301,F00110253,0
29302,F00110263,0
29303,F00110265,0
29304,F00110267,0
29305,F00110270,0
29306,F00110271,0
29307,F00110274,0
29308,F00110276,0
29309,F00110277,0
29310,F00110279,0
29311,F00110283,0
29312,F00110287,0
29313,F00110292,0
29314,F00110294,0
29315,F00110297,1
29316,F00110299,0
29317,F00110312,1
29318,F00110326,0
29319,F00110331,0
29320,F00110337,1
29321,F00110339,0
29322,F00110340,0
29323,F00110342,0
29324,F00110349,0
29325,F00110352,0
29326,F00110353,0
29327,F00110355,0
29328,F00110356,0
29329,F00110359,0
29330,F00110363,1
29331,F00110364,0
29332,F00110369,1
29333,F00110375,0
29334,F00110377,0
29335,F00110379,0
29336,F00110382,0
29337,F00110383,0
29338,F00110386,0
29339,F00110388,0
29340,F00110393,0
29341,F00110394,0
29342,F00110402,0
29343,F00110405,0
29344,F00110406,0
29345,F00110410,0
29346,F00110414,0
29347,F00110417,0
29348,F00110418,0
29349,F00110421,0
29350,F00110423,0
29351,F00110424,0
29352,F00110429,0
29353,F00110431,0
29354,F00110433,0
29355,F00110435,1
29356,F00110436,0
29357,F00110447,0
29358,F00110452,0
29359,F00110453,0
29360,F00110454,0
29361,F00110467,0
29362,F00110471,0
29363,F00110473,0
29364,F00110475,0
29365,F00110477,0
29366,F00110484,0
29367,F00110485,0
29368,F00110486,0
29369,F00110487,0
29370,F00110490,0
29371,F00110494,0
29372,F00110497,0
29373,F00110503,0
29374,F00110504,0
29375,F00110507,0
29376,F00110513,0
29377,F00110520,0
29378,F00110524,0
29379,F00110527,0
29380,F00110530,0
29381,F00110532,0
29382,F00110534,0
29383,F00110535,0
29384,F00110544,0
29385,F00110554,0
29386,F00110555,0
29387,F00110556,0
29388,F00110562,0
29389,F00110568,0
29390,F00110570,0
29391,F00110571,0
29392,F00110575,0
29393,F00110579,0
29394,F00110583,0
29395,F00110584,0
29396,F00110586,0
29397,F00110588,0
29398,F00110591,0
29399,F00110593,0
29400,F00110596,0
29401,F00110602,0
29402,F00110605,0
29403,F00110607,0
29404,F00110617,0
29405,F00110622,0
29406,F00110623,0
29407,F00110630,0
29408,F00110632,0
29409,F00110634,1
29410,F00110641,0
29411,F00110644,0
29412,F00110645,0
29413,F00110650,0
29414,F00110651,0
29415,F00110653,1
29416,F00110657,0
29417,F00110658,0
29418,F00110664,0
29419,F00110667,0
29420,F00110673,0
29421,F00110674,0
29422,F00110675,0
29423,F00110677,0
29424,F00110680,0
29425,F00110682,0
29426,F00110683,0
29427,F00110685,0
29428,F00110691,0
29429,F00110693,0
29430,F00110697,0
29431,F00110703,0
29432,F00110706,0
29433,F00110711,0
29434,F00110712,0
29435,F00110713,0
29436,F00110716,0
29437,F00110730,0
29438,F00110731,0
29439,F00110734,0
29440,F00110738,0
29441,F00110744,0
29442,F00110746,0
29443,F00110751,0
29444,F00110753,0
29445,F00110758,0
29446,F00110760,0
29447,F00110761,0
29448,F00110762,0
29449,F00110763,0
29450,F00110769,0
29451,F00110771,0
29452,F00110773,0
29453,F00110774,0
29454,F00110777,0
29455,F00110778,0
29456,F00110781,0
29457,F00110783,0
29458,F00110786,0
29459,F00110791,0
29460,F00110793,0
29461,F00110796,0
29462,F00110798,0
29463,F00110800,0
29464,F00110801,0
29465,F00110803,0
29466,F00110804,0
29467,F00110805,0
29468,F00110806,0
29469,F00110807,0
29470,F00110815,0
29471,F00110817,0
29472,F00110822,0
29473,F00110823,0
29474,F00110825,0
29475,F00110830,0
29476,F00110831,0
29477,F00110838,0
29478,F00110844,0
29479,F00110848,0
29480,F00110851,0
29481,F00110854,0
29482,F00110869,0
29483,F00110870,0
29484,F00110880,0
29485,F00110881,1
29486,F00110893,1
29487,F00110894,0
29488,F00110896,0
29489,F00110898,0
29490,F00110901,0
29491,F00110903,0
29492,F00110905,0
29493,F00110907,0
29494,F00110910,0
29495,F00110915,0
29496,F00110916,0
29497,F00110918,0
29498,F00110922,0
29499,F00110930,0
29500,F00110936,0
29501,F00110938,0
29502,F00110943,0
29503,F00110948,0
29504,F00110955,0
29505,F00110957,0
29506,F00110958,1
29507,F00110959,1
29508,F00110960,0
29509,F00110963,1
29510,F00110965,0
29511,F00110967,0
29512,F00110971,0
29513,F00110973,0
29514,F00110979,0
29515,F00110982,0
29516,F00110983,0
29517,F00110984,0
29518,F00110986,0
29519,F00110990,0
29520,F00110993,1
29521,F00110994,0
29522,F00110997,1
29523,F00110998,0
29524,F00111004,1
29525,F00111013,0
29526,F00111015,0
29527,F00111022,0
29528,F00111023,0
29529,F00111025,0
29530,F00111026,0
29531,F00111032,0
29532,F00111035,0
29533,F00111044,0
29534,F00111050,0
29535,F00111054,1
29536,F00111056,1
29537,F00111064,0
29538,F00111066,0
29539,F00111079,0
29540,F00111081,0
29541,F00111085,0
29542,F00111090,0
29543,F00111091,0
29544,F00111092,0
29545,F00111094,0
29546,F00111101,0
29547,F00111104,0
29548,F00111105,0
29549,F00111107,0
29550,F00111113,0
29551,F00111115,0
29552,F00111116,0
29553,F00111117,1
29554,F00111123,0
29555,F00111124,0
29556,F00111125,0
29557,F00111126,0
29558,F00111127,0
29559,F00111128,0
29560,F00111136,0
29561,F00111138,0
29562,F00111143,0
29563,F00111147,0
29564,F00111154,0
29565,F00111156,0
29566,F00111159,0
29567,F00111164,0
29568,F00111168,1
29569,F00111175,0
29570,F00111179,0
29571,F00111180,0
29572,F00111182,0
29573,F00111183,0
29574,F00111188,0
29575,F00111189,0
29576,F00111190,0
29577,F00111192,0
29578,F00111193,0
29579,F00111194,0
29580,F00111202,0
29581,F00111206,0
29582,F00111214,0
29583,F00111215,0
29584,F00111218,0
29585,F00111223,0
29586,F00111232,0
29587,F00111233,0
29588,F00111234,0
29589,F00111242,1
29590,F00111248,0
29591,F00111255,0
29592,F00111259,0
29593,F00111266,0
29594,F00111270,0
29595,F00111276,0
29596,F00111281,0
29597,F00111286,0
29598,F00111292,0
29599,F00111296,0
29600,F00111305,0
29601,F00111310,0
29602,F00111313,0
29603,F00111316,0
29604,F00111318,0
29605,F00111323,0
29606,F00111326,1
29607,F00111331,0
29608,F00111335,0
29609,F00111345,0
29610,F00111347,0
29611,F00111350,0
29612,F00111354,0
29613,F00111355,0
29614,F00111356,0
29615,F00111357,0
29616,F00111358,0
29617,F00111362,1
29618,F00111363,0
29619,F00111365,0
29620,F00111373,0
29621,F00111374,0
29622,F00111379,0
29623,F00111384,0
29624,F00111387,0
29625,F00111388,0
29626,F00111392,0
29627,F00111393,0
29628,F00111395,1
29629,F00111407,0
29630,F00111414,0
29631,F00111418,1
29632,F00111422,0
29633,F00111426,0
29634,F00111438,0
29635,F00111441,0
29636,F00111442,0
29637,F00111447,0
29638,F00111450,0
29639,F00111452,0
29640,F00111455,0
29641,F00111459,0
29642,F00111465,0
29643,F00111467,0
29644,F00111469,0
29645,F00111474,0
29646,F00111485,1
29647,F00111489,0
29648,F00111490,1
29649,F00111498,0
29650,F00111500,0
29651,F00111504,0
29652,F00111509,0
29653,F00111513,0
29654,F00111514,0
29655,F00111519,0
29656,F00111520,0
29657,F00111521,1
29658,F00111523,1
29659,F00111530,0
29660,F00111532,0
29661,F00111533,0
29662,F00111537,0
29663,F00111540,0
29664,F00111541,0
29665,F00111542,1
29666,F00111545,0
29667,F00111547,0
29668,F00111549,0
29669,F00111551,0
29670,F00111553,0
29671,F00111557,0
29672,F00111559,0
29673,F00111561,0
29674,F00111566,0
29675,F00111568,0
29676,F00111569,0
29677,F00111571,1
29678,F00111584,0
29679,F00111592,0
29680,F00111600,0
29681,F00111602,0
29682,F00111603,1
29683,F00111606,0
29684,F00111607,0
29685,F00111608,0
29686,F00111609,0
29687,F00111613,0
29688,F00111616,0
29689,F00111618,0
29690,F00111619,0
29691,F00111623,1
29692,F00111624,1
29693,F00111630,0
29694,F00111633,0
29695,F00111636,0
29696,F00111640,0
29697,F00111644,1
29698,F00111650,0
29699,F00111656,0
29700,F00111657,0
29701,F00111659,0
29702,F00111661,0
29703,F00111666,0
29704,F00111667,0
29705,F00111671,0
29706,F00111672,1
29707,F00111685,0
29708,F00111687,0
29709,F00111689,0
29710,F00111691,1
29711,F00111696,0
29712,F00111697,0
29713,F00111699,0
29714,F00111710,0
29715,F00111717,0
29716,F00111719,1
29717,F00111721,0
29718,F00111731,0
29719,F00111735,0
29720,F00111737,1
29721,F00111738,1
29722,F00111739,0
29723,F00111740,0
29724,F00111742,0
29725,F00111745,0
29726,F00111750,0
29727,F00111753,0
29728,F00111762,0
29729,F00111766,0
29730,F00111768,0
29731,F00111772,0
29732,F00111773,0
29733,F00111775,0
29734,F00111777,0
29735,F00111788,0
29736,F00111793,0
29737,F00111799,0
29738,F00111802,0
29739,F00111818,0
29740,F00111822,0
29741,F00111830,0
29742,F00111831,0
29743,F00111833,0
29744,F00111834,0
29745,F00111838,0
29746,F00111853,0
29747,F00111857,0
29748,F00111859,0
29749,F00111860,0
29750,F00111862,0
29751,F00111864,0
29752,F00111867,0
29753,F00111869,0
29754,F00111870,0
29755,F00111876,0
29756,F00111883,0
29757,F00111894,0
29758,F00111895,0
29759,F00111900,0
29760,F00111904,0
29761,F00111905,0
29762,F00111906,0
29763,F00111907,0
29764,F00111908,0
29765,F00111912,0
29766,F00111916,0
29767,F00111921,0
29768,F00111923,0
29769,F00111927,0
29770,F00111928,0
29771,F00111929,0
29772,F00111930,0
29773,F00111934,0
29774,F00111936,0
29775,F00111940,0
29776,F00111942,0
29777,F00111952,0
29778,F00111964,0
29779,F00111967,0
29780,F00111969,0
29781,F00111972,0
29782,F00111975,0
29783,F00111980,0
29784,F00111983,0
29785,F00111990,0
29786,F00111997,0
29787,F00112002,0
29788,F00112003,0
29789,F00112008,0
29790,F00112011,0
29791,F00112013,0
29792,F00112016,0
29793,F00112020,0
29794,F00112033,0
29795,F00112042,1
29796,F00112044,0
29797,F00112045,0
29798,F00112046,0
29799,F00112052,0
29800,F00112054,0
29801,F00112059,0
29802,F00112062,0
29803,F00112066,0
29804,F00112067,0
29805,F00112070,0
29806,F00112082,0
29807,F00112084,0
29808,F00112089,0
29809,F00112092,0
29810,F00112095,0
29811,F00112096,0
29812,F00112101,0
29813,F00112103,0
29814,F00112108,0
29815,F00112113,0
29816,F00112114,0
29817,F00112119,0
29818,F00112120,0
29819,F00112121,0
29820,F00112124,0
29821,F00112129,0
29822,F00112130,0
29823,F00112133,0
29824,F00112135,0
29825,F00112147,0
29826,F00112148,0
29827,F00112152,0
29828,F00112153,0
29829,F00112156,0
29830,F00112158,0
29831,F00112163,0
29832,F00112164,0
29833,F00112167,0
29834,F00112168,0
29835,F00112175,0
29836,F00112180,0
29837,F00112185,0
29838,F00112186,1
29839,F00112190,0
29840,F00112193,0
29841,F00112195,0
29842,F00112197,0
29843,F00112199,0
29844,F00112204,0
29845,F00112205,0
29846,F00112207,0
29847,F00112215,0
29848,F00112218,0
29849,F00112234,0
29850,F00112235,0
29851,F00112238,0
29852,F00112248,0
29853,F00112252,0
29854,F00112254,0
29855,F00112255,0
29856,F00112260,0
29857,F00112261,0
29858,F00112263,0
29859,F00112268,0
29860,F00112271,1
29861,F00112276,0
29862,F00112284,0
29863,F00112288,0
29864,F00112289,0
29865,F00112293,0
29866,F00112299,0
29867,F00112304,0
29868,F00112307,0
29869,F00112309,0
29870,F00112311,0
29871,F00112312,0
29872,F00112339,0
29873,F00112349,0
29874,F00112350,0
29875,F00112364,0
29876,F00112367,0
29877,F00112369,0
29878,F00112379,0
29879,F00112380,0
